time,scenario,policy,G,H,welfare,run
6,critical_infrastructure,combined_portfolio,1.3826579092230864,0.0,102.81905930141978,14
7,critical_infrastructure,combined_portfolio,1.3826598079862367,0.0,102.81913655342845,14
8,critical_infrastructure,combined_portfolio,1.3826600167944558,0.0,102.81914504891411,14
9,critical_infrastructure,combined_portfolio,1.3826600397571118,0.0,102.81914598316375,14
10,critical_infrastructure,combined_portfolio,1.3826600422823154,0.0,102.81914608590317,14
11,critical_infrastructure,combined_portfolio,1.382660042560012,0.0,102.81914609720144,14
12,critical_infrastructure,combined_portfolio,1.3826600425905502,0.0,102.81914609844388,14
13,critical_infrastructure,combined_portfolio,1.3826600425939086,0.0,102.81914609858053,14
14,critical_infrastructure,combined_portfolio,1.3826600425942779,0.0,102.81914609859554,14
15,critical_infrastructure,combined_portfolio,1.3826600425943185,0.0,102.81914609859719,14
16,critical_infrastructure,combined_portfolio,1.382660042594323,0.0,102.81914609859739,14
17,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
18,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
19,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
20,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
21,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
22,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
23,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
24,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
25,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
26,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
27,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
28,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
29,critical_infrastructure,combined_portfolio,1.3826600425943234,0.0,102.81914609859741,14
0,critical_infrastructure,baseline,0.8965547318248922,0.3391514582812479,74.2811006176537,15
1,critical_infrastructure,baseline,1.0267738000382007,0.3609208174758199,79.82668931958627,15
2,critical_infrastructure,baseline,1.0789111514474317,0.38764363470994984,81.67540321241924,15
3,critical_infrastructure,baseline,1.0948997315661357,0.4094938751149463,82.06827745836613,15
4,critical_infrastructure,baseline,1.0961987266732687,0.4289989249488584,81.89532581490215,15
5,critical_infrastructure,baseline,1.0915918078157805,0.44558802792193153,81.51940863580488,15
6,critical_infrastructure,baseline,1.0851312950000125,0.4568335346508423,81.130138853386,15
7,critical_infrastructure,baseline,1.079269143780797,0.46651523304052245,80.78151409071184,15
8,critical_infrastructure,baseline,1.0740913366657514,0.4729454880844248,80.49744454487261,15
9,critical_infrastructure,baseline,1.070083696137328,0.47658064924996757,80.29254611245665,15
10,critical_infrastructure,baseline,1.067339540980544,0.4831541719252371,80.10424127166695,15
11,critical_infrastructure,baseline,1.0643752058347158,0.4911735917187127,79.89016907926998,15
12,critical_infrastructure,baseline,1.0609292627482394,0.49583023308876173,79.69543854098978,15
13,critical_infrastructure,baseline,1.0581642822726742,0.502674705281735,79.50246975225947,15
14,critical_infrastructure,baseline,1.0551197972468251,0.5068880445449115,79.32867989462451,15
15,critical_infrastructure,baseline,1.0526512751678503,0.5106044908983149,79.18389818008585,15
16,critical_infrastructure,baseline,1.0505701769148712,0.5139615232402677,79.05910108805595,15
17,critical_infrastructure,baseline,1.0487563295605116,0.5187396535607997,78.92863334445464,15
18,critical_infrastructure,baseline,1.0466831202089473,0.521920745674954,78.80609049713546,15
19,critical_infrastructure,baseline,1.0449197552339071,0.528336054251561,78.65838714781641,15
20,critical_infrastructure,baseline,1.0424338328501084,0.5345961012125217,78.48269588368257,15
21,critical_infrastructure,baseline,1.0396694934081785,0.5419708149075062,78.28217159390455,15
22,critical_infrastructure,baseline,1.0364857500429612,0.5483531310321831,78.07556784885583,15
23,critical_infrastructure,baseline,1.0333803861208355,0.5520676803477295,77.90292246688874,15
24,critical_infrastructure,baseline,1.0310190257203393,0.5566270829386103,77.75106393077681,15
25,critical_infrastructure,baseline,1.0287622909453242,0.5593186290495661,77.62531765925526,15
26,critical_infrastructure,baseline,1.0270484298970992,0.5617350495789266,77.52527424773085,15
27,critical_infrastructure,baseline,1.0256478802579005,0.5670983076156645,77.40395720686521,15
28,critical_infrastructure,baseline,1.0236025444994445,0.5735195013532052,77.24335820869757,15
29,critical_infrastructure,baseline,1.0209907347160325,0.5767768450752935,77.09566928319876,15
0,critical_infrastructure,reputation,1.0925872626732325,0.2597775563749038,82.48132627616694,15
1,critical_infrastructure,reputation,1.2830063367314153,0.22327662218145236,90.1076048549995,15
2,critical_infrastructure,reputation,1.3213462289882032,0.2111275009096218,91.60945230609573,15
3,critical_infrastructure,reputation,1.3276208561107703,0.20985255723265378,91.84590553278116,15
4,critical_infrastructure,reputation,1.3283737383225336,0.21847903817287165,91.77221494248207,15
5,critical_infrastructure,reputation,1.3261285586843425,0.2321817936399334,91.53648582176736,15
6,critical_infrastructure,reputation,1.3223413711437253,0.2446533318791906,91.26194060630927,15
7,critical_infrastructure,reputation,1.3187755112081971,0.25813871703942537,90.98246092658323,15
8,critical_infrastructure,reputation,1.314946970334911,0.26907186737251154,90.72355246380599,15
9,critical_infrastructure,reputation,1.3117705609748935,0.27722895400055464,90.51896560817956,15
10,critical_infrastructure,reputation,1.3093715052722101,0.2890958335825655,90.29769132451388,15
11,critical_infrastructure,reputation,1.3060386791835659,0.30257838033306467,90.02556416380698,15
12,critical_infrastructure,reputation,1.3022013307875362,0.31193351509044415,89.78375160880944,15
13,critical_infrastructure,reputation,1.2994143146439738,0.3239147848384648,89.54712313236185,15
14,critical_infrastructure,reputation,1.29600526954253,0.3326336096834402,89.32712452739199,15
15,critical_infrastructure,reputation,1.293407212841382,0.3407441233469304,89.14191150721496,15
16,critical_infrastructure,reputation,1.2910328596447322,0.3483481773734166,88.97039132134279,15
17,critical_infrastructure,reputation,1.2888083980454665,0.3575316710553,88.78558020886983,15
18,critical_infrastructure,reputation,1.2861738042933137,0.36470938262407243,88.60982092673855,15
19,critical_infrastructure,reputation,1.2840329017612737,0.37565226794456663,88.40710409340032,15
20,critical_infrastructure,reputation,1.2809316042240537,0.3862524659078447,88.1748843864874,15
21,critical_infrastructure,reputation,1.277829997791796,0.3981117436357997,87.92754819152277,15
22,critical_infrastructure,reputation,1.2743854317579606,0.4087575000870571,87.6821853482463,15
23,critical_infrastructure,reputation,1.271224317323742,0.416325372460858,87.4823343463699,15
24,critical_infrastructure,reputation,1.2689023016919156,0.42492244048659256,87.2998290076499,15
25,critical_infrastructure,reputation,1.266385128376194,0.4312644736367529,87.1367947239264,15
26,critical_infrastructure,reputation,1.264444244433335,0.4372823558033141,86.99768634470588,15
27,critical_infrastructure,reputation,1.2626452517407363,0.446595372857997,86.8251901573468,15
28,critical_infrastructure,reputation,1.2599827836669644,0.45689334309657426,86.6106255392394,15
29,critical_infrastructure,reputation,1.2569652448043784,0.46348901702840295,86.42631536678996,15
0,critical_infrastructure,combined_portfolio,1.2624059064010913,0.20478977238079646,83.99616522309316,15
1,critical_infrastructure,combined_portfolio,1.3885566832724916,0.1399751286299246,89.3724117577725,15
2,critical_infrastructure,combined_portfolio,1.3850230511572,0.11320802138273847,89.61840756339109,15
3,critical_infrastructure,combined_portfolio,1.3928916169566699,0.10498711759496465,89.96973690162834,15
4,critical_infrastructure,combined_portfolio,1.3933880041297464,0.11142650847483962,89.91367240800216,15
5,critical_infrastructure,combined_portfolio,1.3915679140853052,0.12550908304978356,89.69034947810768,15
6,critical_infrastructure,combined_portfolio,1.3882200856586617,0.13938306307366408,89.41865364537743,15
7,critical_infrastructure,combined_portfolio,1.3852525750987372,0.15494551900451384,89.13903091404671,15
8,critical_infrastructure,combined_portfolio,1.3817474616771017,0.16801707104301541,88.87068297896091,15
9,critical_infrastructure,combined_portfolio,1.3790100929653466,0.17821212050162044,88.66064475416701,15
10,critical_infrastructure,combined_portfolio,1.3768691231672916,0.1924967479008654,88.4226661539576,15
11,critical_infrastructure,combined_portfolio,1.373512821694595,0.20852988333623812,88.12441172862825,15
12,critical_infrastructure,combined_portfolio,1.3699345521291717,0.2200726594139031,87.87055763582939,15
13,critical_infrastructure,combined_portfolio,1.3675843750096983,0.2344560390843571,87.62402909145588,15
14,critical_infrastructure,combined_portfolio,1.364227866514609,0.2452759086319399,87.38585865349329,15
15,critical_infrastructure,combined_portfolio,1.3620111806636777,0.2554309205622269,87.19265000678303,15
16,critical_infrastructure,combined_portfolio,1.359742349117736,0.26502701553781066,87.004566182159,15
17,critical_infrastructure,combined_portfolio,1.357628220365842,0.2763069796076629,86.80186499498745,15
18,critical_infrastructure,combined_portfolio,1.3550330024037747,0.28539500416244257,86.60867000229898,15
19,critical_infrastructure,combined_portfolio,1.3531074829685865,0.29851636929060454,86.39045400395196,15
20,critical_infrastructure,combined_portfolio,1.3499797371320126,0.3112058849583303,86.13729577737551,15
21,critical_infrastructure,combined_portfolio,1.3471856148385597,0.3252014879699439,85.8794067495172,15
22,critical_infrastructure,combined_portfolio,1.3439759610506794,0.33784024691217607,85.62337289402275,15
23,critical_infrastructure,combined_portfolio,1.341195394707902,0.3471623931699253,85.4200611498598,15
24,critical_infrastructure,combined_portfolio,1.339212496775855,0.3575992337378286,85.23059504085802,15
25,critical_infrastructure,combined_portfolio,1.3367874454597943,0.36560618297718533,85.0548006300173,15
26,critical_infrastructure,combined_portfolio,1.3350820711501805,0.3732801920795337,84.90687064518107,15
27,critical_infrastructure,combined_portfolio,1.3333368312443261,0.3844556445496374,84.71697924084965,15
28,critical_infrastructure,combined_portfolio,1.3306652764381686,0.3965986415286468,84.4844057111578,15
29,critical_infrastructure,combined_portfolio,1.3278907303710885,0.4047451105415638,84.29443844808812,15
0,critical_infrastructure,baseline,0.7581220779228429,0.2774237202400901,75.44517550704732,16
1,critical_infrastructure,baseline,0.8597176538273028,0.2605645984387561,81.31397429021033,16
2,critical_infrastructure,baseline,0.9269768548921804,0.26239786469958876,84.77199315839974,16
3,critical_infrastructure,baseline,0.9683177396439298,0.2731442028530804,86.68760774022257,16
4,critical_infrastructure,baseline,0.9915089065479135,0.28831344947920523,87.6242334760488,16
5,critical_infrastructure,baseline,1.0024440951231184,0.29904215958843294,88.01697942239166,16
6,critical_infrastructure,baseline,1.00679046192772,0.3074593675960945,88.12274180717507,16
7,critical_infrastructure,baseline,1.0075739165176822,0.3146012392160587,88.07528075208599,16
8,critical_infrastructure,baseline,1.0064352814537494,0.3213066699095061,87.9423864745734,16
9,critical_infrastructure,baseline,1.0042023048448714,0.32131549061141756,87.83759067927414,16
10,critical_infrastructure,baseline,1.002813699193863,0.32044407361426297,87.7824028917685,16
11,critical_infrastructure,baseline,1.0021497990762984,0.3224042144687582,87.72758458526017,16
12,critical_infrastructure,baseline,1.0012915558330546,0.3278583127401542,87.62217278773502,16
13,critical_infrastructure,baseline,0.9995175960792902,0.33283676186051725,87.4793584678424,16
14,critical_infrastructure,baseline,0.9972834134454733,0.3384231376330415,87.30730312418443,16
15,critical_infrastructure,baseline,0.994625303640724,0.3484954870501621,87.06149631408101,16
16,critical_infrastructure,baseline,0.9906833966499453,0.3567326067430182,86.77650290947741,16
17,critical_infrastructure,baseline,0.9863625826884519,0.3625984004975812,86.50088546283526,16
18,critical_infrastructure,baseline,0.9823466298137656,0.37019956868930065,86.2182984501167,16
19,critical_infrastructure,baseline,0.9781252954600664,0.3802655817071925,85.89598624824954,16
20,critical_infrastructure,baseline,0.9732159578732031,0.3888707680389446,85.5573623564603,16
21,critical_infrastructure,baseline,0.968212581041159,0.39499974911585617,85.24261423695158,16
22,critical_infrastructure,baseline,0.9637146736844259,0.3991922744922177,84.97437644991929,16
23,critical_infrastructure,baseline,0.9599711488827408,0.4067751636227175,84.7016439358721,16
24,critical_infrastructure,baseline,0.9559241005993724,0.4120550523603733,84.44124430579895,16
25,critical_infrastructure,baseline,0.9522129834750921,0.4205678590116304,84.15796982104494,16
26,critical_infrastructure,baseline,0.9479745712245325,0.4242867509234475,83.9055656673151,16
27,critical_infrastructure,baseline,0.9445001044237105,0.4263462973519194,83.70958358381344,16
28,critical_infrastructure,baseline,0.9418769524779915,0.42914290864674076,83.54642245542664,16
29,critical_infrastructure,baseline,0.9396139584562258,0.433157177323903,83.38644930558837,16
0,critical_infrastructure,reputation,0.9140563322301872,0.15403701843482698,84.45257882514525,16
1,critical_infrastructure,reputation,1.1217887632336054,0.06607147207173086,95.2456097717448,16
2,critical_infrastructure,reputation,1.238022129387889,0.025584833821632014,100.57087981242498,16
3,critical_infrastructure,reputation,1.2936670307217313,0.011471104106511976,102.92967318244612,16
4,critical_infrastructure,reputation,1.3172473636322866,0.01335964418391733,103.81321474795391,16
5,critical_infrastructure,reputation,1.3250884612209328,0.017348455707349164,104.06504728325142,16
6,critical_infrastructure,reputation,1.3268836630000773,0.02386410033408387,104.05624828584303,16
7,critical_infrastructure,reputation,1.3260164814407702,0.03243155713171314,103.92209553135689,16
8,critical_infrastructure,reputation,1.3237697378419016,0.042794000206798744,103.71429927293764,16
9,critical_infrastructure,reputation,1.320640444972915,0.04624012661307397,103.55540132787391,16
10,critical_infrastructure,reputation,1.31877881506371,0.04951068472206366,103.44582839379159,16
11,critical_infrastructure,reputation,1.3173918183697195,0.05667175456924173,103.30793315734937,16
12,critical_infrastructure,reputation,1.3152825199909877,0.06820219571180536,103.09082369623962,16
13,critical_infrastructure,reputation,1.311927686945956,0.07910630165267674,102.83392910070121,16
14,critical_infrastructure,reputation,1.3082801976627945,0.09082078794068393,102.55576765859634,16
15,critical_infrastructure,reputation,1.3043416557558785,0.10806057776111061,102.20033489398071,16
16,critical_infrastructure,reputation,1.2990384784617988,0.12297144372452001,101.82032272046553,16
17,critical_infrastructure,reputation,1.2937776261247773,0.13509508562606343,101.47416508492938,16
18,critical_infrastructure,reputation,1.2891552225463883,0.1494223741297147,101.12552667006233,16
19,critical_infrastructure,reputation,1.2842487190420346,0.16662149009906807,100.73136529044605,16
20,critical_infrastructure,reputation,1.278578512553538,0.18188651292216163,100.33016523654294,16
21,critical_infrastructure,reputation,1.27306345276364,0.19416146248237542,99.96963467666924,16
22,critical_infrastructure,reputation,1.2682727438693329,0.2041582181036229,99.66364312939035,16
23,critical_infrastructure,reputation,1.2642532578148669,0.21815668519369763,99.33955248887371,16
24,critical_infrastructure,reputation,1.2595971685927334,0.2291340976194342,99.02639265451403,16
25,critical_infrastructure,reputation,1.255387803542364,0.2438566493980064,98.68538420165028,16
26,critical_infrastructure,reputation,1.2504831806369006,0.2526784055718104,98.38706194988039,16
27,critical_infrastructure,reputation,1.2466559224521618,0.25968124542955034,98.15205537015976,16
28,critical_infrastructure,reputation,1.2436358394263594,0.26755961809051554,97.9383151540427,16
29,critical_infrastructure,reputation,1.2407133740931084,0.276687711984485,97.71348239178614,16
0,critical_infrastructure,combined_portfolio,1.0501708013568227,0.08509776718916448,87.03625832023424,16
1,critical_infrastructure,combined_portfolio,1.2899649462475666,0.0,98.30387138271709,16
2,critical_infrastructure,combined_portfolio,1.3681399650128423,0.0,101.34827586572891,16
3,critical_infrastructure,combined_portfolio,1.3808228617600986,0.0,101.84608280101105,16
4,critical_infrastructure,combined_portfolio,1.382582315753473,0.0,101.91561222542111,16
5,critical_infrastructure,combined_portfolio,1.382819841965322,0.0,101.9250129437952,16
6,critical_infrastructure,combined_portfolio,1.3828517856578706,0.0,101.92627747763527,16
7,critical_infrastructure,combined_portfolio,1.3828560793827585,0.0,101.92644745558094,16
8,critical_infrastructure,combined_portfolio,1.3828566564854716,0.0,101.92647030174179,16
9,critical_infrastructure,combined_portfolio,1.3828567340508577,0.0,101.92647337237759,16
10,critical_infrastructure,combined_portfolio,1.3828567444760063,0.0,101.92647378508535,16
11,critical_infrastructure,combined_portfolio,1.3828567458771945,0.0,101.92647384055519,16
12,critical_infrastructure,combined_portfolio,1.3828567460655208,0.0,101.9264738480106,16
13,critical_infrastructure,combined_portfolio,1.3828567460908328,0.0,101.92647384901264,16
14,critical_infrastructure,combined_portfolio,1.3828567460942347,0.0,101.92647384914731,16
15,critical_infrastructure,combined_portfolio,1.3828567460946921,0.0028780253436100148,101.89217239497214,16
16,critical_infrastructure,combined_portfolio,1.3822018329048833,0.012535908745107384,101.75340081328693,16
17,critical_infrastructure,combined_portfolio,1.3799159854029661,0.023682227525445333,101.5375783397798,16
18,critical_infrastructure,combined_portfolio,1.3770702205017975,0.03934854434989641,101.24671561656471,16
19,critical_infrastructure,combined_portfolio,1.3731163590210715,0.059089668533528185,100.86659267742714,16
20,critical_infrastructure,combined_portfolio,1.3680768836963166,0.07712584460019747,100.46636699951917,16
21,critical_infrastructure,combined_portfolio,1.3632634208305192,0.09208797114372999,100.10996853612654,16
22,critical_infrastructure,combined_portfolio,1.3591690369598113,0.104661014812749,99.8079888817378,16
23,critical_infrastructure,combined_portfolio,1.3557119083412095,0.12158705424483399,99.47749586922284,16
24,critical_infrastructure,combined_portfolio,1.3513502502718004,0.13519294773349075,99.15330023190383,16
25,critical_infrastructure,combined_portfolio,1.347601850437982,0.15281478188083422,98.80302208690935,16
26,critical_infrastructure,combined_portfolio,1.3430234481908734,0.16400299434183543,98.49867399007977,16
27,critical_infrastructure,combined_portfolio,1.3397733247786514,0.17326008737827683,98.26575274303438,16
28,critical_infrastructure,combined_portfolio,1.3371603480211058,0.18347426271913195,98.04548251457445,16
29,critical_infrastructure,combined_portfolio,1.3344249007220104,0.19499778754821076,97.80519283824009,16
0,critical_infrastructure,baseline,0.8747806725385072,0.2809087382533726,91.36498950780832,17
1,critical_infrastructure,baseline,1.0150745065883966,0.26299576584244555,99.36141724550686,17
2,critical_infrastructure,baseline,1.0841755756211353,0.2680966553017633,102.83567534440952,17
3,critical_infrastructure,baseline,1.113806851692834,0.2808668382893461,104.15483575128886,17
4,critical_infrastructure,baseline,1.1234379128940295,0.29478561941876386,104.4706796900598,17
5,critical_infrastructure,baseline,1.1236874099784888,0.30561115832902974,104.36572644932112,17
6,critical_infrastructure,baseline,1.1205887766646925,0.3129777835529983,104.13646868545275,17
7,critical_infrastructure,baseline,1.1169926329872943,0.3191484932898985,103.89520984108613,17
8,critical_infrastructure,baseline,1.1135262809141842,0.32385767361008166,103.67577954318139,17
9,critical_infrastructure,baseline,1.1105539450733382,0.3243573107670217,103.52645951013442,17
10,critical_infrastructure,baseline,1.1090561394855158,0.3296246151441504,103.39493711079366,17
11,critical_infrastructure,baseline,1.106813460132054,0.3353388601333134,103.22305940151863,17
12,critical_infrastructure,baseline,1.104100524465411,0.3416260917534555,103.02169601607443,17
13,critical_infrastructure,baseline,1.1010048597888074,0.3479542701193523,102.80095162499717,17
14,critical_infrastructure,baseline,1.0977243024822743,0.3540466520643454,102.57339091219396,17
15,critical_infrastructure,baseline,1.0944308011087072,0.3585133813142527,102.36281059649934,17
16,critical_infrastructure,baseline,1.091614666792869,0.36541182879088496,102.14805841166891,17
17,critical_infrastructure,baseline,1.088293688085405,0.3680073464617446,101.95637405353145,17
18,critical_infrastructure,baseline,1.086021826213317,0.371438837554375,101.80610419242905,17
19,critical_infrastructure,baseline,1.0839767265352651,0.3731269479749769,101.68649996604155,17
20,critical_infrastructure,baseline,1.0825517088770238,0.3751373178192831,101.59363230980429,17
21,critical_infrastructure,baseline,1.0813114110008597,0.3752840119523888,101.5306828312346,17
22,critical_infrastructure,baseline,1.0807076610212654,0.37950540829883295,101.45371347996571,17
23,critical_infrastructure,baseline,1.0791823874487971,0.3863672763123872,101.30239220601666,17
24,critical_infrastructure,baseline,1.076457516367812,0.3944703234150176,101.07784746260461,17
25,critical_infrastructure,baseline,1.0728229573786767,0.4027832746454626,100.80537943675242,17
26,critical_infrastructure,baseline,1.0687160027869074,0.4112370461798651,100.5071429766562,17
27,critical_infrastructure,baseline,1.064354791502431,0.4174003541305341,100.22092403534629,17
28,critical_infrastructure,baseline,1.0605592647075466,0.4213487076000917,99.98667842531361,17
29,critical_infrastructure,baseline,1.0576766183115565,0.4253525107493717,99.7970592433458,17
0,critical_infrastructure,reputation,1.0387054095115937,0.20661904027689532,99.99251431485769,17
1,critical_infrastructure,reputation,1.2479068601222123,0.12607597009068508,110.90453993658205,17
2,critical_infrastructure,reputation,1.3210226352499945,0.08118001275794817,114.59517752581243,17
3,critical_infrastructure,reputation,1.3461433620484824,0.05644042331256621,115.93294537715389,17
4,critical_infrastructure,reputation,1.3569150042690399,0.044551480234245294,116.51360862678013,17
5,critical_infrastructure,reputation,1.3618168081944173,0.03912988587145408,116.77677262876196,17
6,critical_infrastructure,reputation,1.3640315951872326,0.03752832707185255,116.88606589809785,17
7,critical_infrastructure,reputation,1.3647767184295343,0.04024722301669581,116.88679426680456,17
8,critical_infrastructure,reputation,1.3640602006794202,0.04503191034658438,116.80479667031395,17
9,critical_infrastructure,reputation,1.3625536741921858,0.047072909919340905,116.72072004577082,17
10,critical_infrastructure,reputation,1.3617647548790195,0.05661936580812438,116.58213502183509,17
11,critical_infrastructure,reputation,1.358835625283199,0.06750030392192763,116.34184250453458,17
12,critical_infrastructure,reputation,1.3552461719222533,0.07964790300019065,116.0596506196985,17
13,critical_infrastructure,reputation,1.3511936864204581,0.09222544989149511,115.75321066510904,17
14,critical_infrastructure,reputation,1.3469480936725111,0.10476584706128053,115.43870225152892,17
15,critical_infrastructure,reputation,1.342680223417456,0.11545891578560244,115.14328142204846,17
16,critical_infrastructure,reputation,1.3389485026079289,0.12921006833607265,114.83552043017569,17
17,critical_infrastructure,reputation,1.3343720808627642,0.13763097864332968,114.5518770584266,17
18,critical_infrastructure,reputation,1.3312554515750727,0.14711757186521146,114.31607528875912,17
19,critical_infrastructure,reputation,1.3280136897540635,0.15436351462590361,114.10018414597458,17
20,critical_infrastructure,reputation,1.3254144720602832,0.16190013035946282,113.90746557558255,17
21,critical_infrastructure,reputation,1.3228142126090345,0.16704370281072659,113.74131684204741,17
22,critical_infrastructure,reputation,1.320920486359966,0.1769655477622735,113.55136676076481,17
23,critical_infrastructure,reputation,1.3177066301589313,0.18976796588031397,113.27442952089453,17
24,critical_infrastructure,reputation,1.3134458328616698,0.20387113460643624,112.93851404533244,17
25,critical_infrastructure,reputation,1.308640551752245,0.21817327053224322,112.57670244198009,17
26,critical_infrastructure,reputation,1.3036859560272678,0.23265809735970316,112.20577878436573,17
27,critical_infrastructure,reputation,1.2986428635880896,0.2444612728867774,111.86019809716367,17
28,critical_infrastructure,reputation,1.2943694474782064,0.25373736526522317,111.57460987929974,17
29,critical_infrastructure,reputation,1.2909535059265556,0.2630921018441172,111.324338522678,17
0,critical_infrastructure,combined_portfolio,1.2048612439206114,0.14834207373012878,102.98096062311157,17
1,critical_infrastructure,combined_portfolio,1.3821456844868936,0.0300700692674871,112.3026839070314,17
2,critical_infrastructure,combined_portfolio,1.405755536123159,0.0,113.69163136003716,17
3,critical_infrastructure,combined_portfolio,1.4114995958148573,0.0,113.93302924287542,17
4,critical_infrastructure,combined_portfolio,1.4106680334451112,0.0,113.90369985915804,17
5,critical_infrastructure,combined_portfolio,1.4107898277367807,0.0,113.90800302866188,17
6,critical_infrastructure,combined_portfolio,1.4107720190352053,0.0,113.9073739777961,17
7,critical_infrastructure,combined_portfolio,1.4107746236537952,0.0,113.9074659832317,17
8,critical_infrastructure,combined_portfolio,1.4107742427279524,0.0,113.90745252749528,17
9,critical_infrastructure,combined_portfolio,1.410774298438704,0.0,113.90745449541053,17
10,critical_infrastructure,combined_portfolio,1.410774290290962,0.0,113.90745420760139,17
11,critical_infrastructure,combined_portfolio,1.410774291482576,0.0,113.90745424969371,17
12,critical_infrastructure,combined_portfolio,1.4107742913083015,0.0,113.90745424353767,17
13,critical_infrastructure,combined_portfolio,1.4107742913337893,0.0,113.90745424443799,17
14,critical_infrastructure,combined_portfolio,1.4107742913300616,0.0,113.90745424430632,17
15,critical_infrastructure,combined_portfolio,1.4107742913306067,0.0,113.90745424432559,17
16,critical_infrastructure,combined_portfolio,1.410774291330527,0.005136455602707736,113.85039254109083,17
17,critical_infrastructure,combined_portfolio,1.4092501673784679,0.009121547736219239,113.74594134580846,17
18,critical_infrastructure,combined_portfolio,1.4082897865965516,0.017212527452197014,113.61718480581146,17
19,critical_infrastructure,combined_portfolio,1.4060281041629517,0.024654048283093456,113.44447930887097,17
20,critical_infrastructure,combined_portfolio,1.404145134671882,0.03353616004384811,113.26986695656892,17
21,critical_infrastructure,combined_portfolio,1.4017775671360047,0.04046383783871058,113.09788657571534,17
22,critical_infrastructure,combined_portfolio,1.4000554279957105,0.05306224321623563,112.88812197643566,17
23,critical_infrastructure,combined_portfolio,1.396557286670976,0.06902377817794844,112.57066547739716,17
24,critical_infrastructure,combined_portfolio,1.3923025562234086,0.08649028031624226,112.2049327140632,17
25,critical_infrastructure,combined_portfolio,1.3876939946483768,0.10419077011439062,111.82154688346733,17
26,critical_infrastructure,combined_portfolio,1.3830496337569242,0.12207319326790136,111.43397175028127,17
27,critical_infrastructure,combined_portfolio,1.378341146437601,0.13698814019823455,111.07623339034842,17
28,critical_infrastructure,combined_portfolio,1.3745062030451258,0.1491317958233018,110.78394010184935,17
29,critical_infrastructure,combined_portfolio,1.371372640243048,0.16135702339302058,110.51926207212384,17
0,critical_infrastructure,baseline,0.7956667620396147,0.30762981371029136,71.68290378152678,18
1,critical_infrastructure,baseline,0.9120784262237449,0.29450304181155207,77.61494258210648,18
2,critical_infrastructure,baseline,0.9802384179057577,0.2932295552929015,80.76581834323166,18
3,critical_infrastructure,baseline,1.0177037018474326,0.29618156670704515,82.38461868632494,18
4,critical_infrastructure,baseline,1.037201027541704,0.3033735978700842,83.14364246405755,18
5,critical_infrastructure,baseline,1.0456759544774974,0.30797013867706136,83.45347496527131,18
6,critical_infrastructure,baseline,1.0489267035544378,0.31676870595341844,83.49138168009769,18
7,critical_infrastructure,baseline,1.0480747767112621,0.32212001005840074,83.39501347009337,18
8,critical_infrastructure,baseline,1.0460124642601842,0.33074399119608094,83.20934115832421,18
9,critical_infrastructure,baseline,1.0423127826078176,0.3365643629206525,82.98624423951082,18
10,critical_infrastructure,baseline,1.0385569115813065,0.341343962889899,82.77189021252147,18
11,critical_infrastructure,baseline,1.0350818375375685,0.3448791174155321,82.58323548291854,18
12,critical_infrastructure,baseline,1.0321320309029811,0.3479830818638788,82.42154500878583,18
13,critical_infrastructure,baseline,1.029597785270125,0.3505103396309146,82.28400823767169,18
14,critical_infrastructure,baseline,1.0274625067336567,0.3541326599010437,82.15086379112245,18
15,critical_infrastructure,baseline,1.0252180016443733,0.3580273740568405,82.00986385197164,18
16,critical_infrastructure,baseline,1.0228328980839498,0.3627210897143871,81.85350239429872,18
17,critical_infrastructure,baseline,1.0201329503963383,0.36954347981309066,81.65903649633249,18
18,critical_infrastructure,baseline,1.0166264335863207,0.3757649440930347,81.4364025619701,18
19,critical_infrastructure,baseline,1.0128604896006341,0.38390013333116946,81.18007284479172,18
20,critical_infrastructure,baseline,1.0083825625356773,0.39472248033751184,80.86159791192259,18
21,critical_infrastructure,baseline,1.0027156090298757,0.40268667816452386,80.52324291288396,18
22,critical_infrastructure,baseline,0.9972554962572215,0.4089026567299605,80.21257839028378,18
23,critical_infrastructure,baseline,0.992430383212398,0.41350017794428706,79.94733302806829,18
24,critical_infrastructure,baseline,0.9884341594876705,0.4158146311548198,79.7440592631384,18
25,critical_infrastructure,baseline,0.9855703877321075,0.41656021642836955,79.60837042161046,18
26,critical_infrastructure,baseline,0.9837907688758855,0.4158550866335299,79.53718894928436,18
27,critical_infrastructure,baseline,0.9830336652965868,0.41664578907308836,79.49426191430874,18
